"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","sex","sampleID","trappingDays","decimalLatitude","decimalLongitude","elevation","nlcdClass","soilOrder"
"490","NEON.BET.D13.000652","NIWO","NIWO_006","N",2016-07-26,"species",NA,"Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1","M","NIWO_006.N.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"491","NEON.BET.D13.001108","NIWO","NIWO_006","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"492","NEON.BET.D13.000710","NIWO","NIWO_002","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","F","NIWO_002.S.20160726",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"493","NEON.BET.D13.000655","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"494","NEON.BET.D13.000665","NIWO","NIWO_008","E",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_008.E.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"495","NEON.BET.D13.000601","NIWO","NIWO_010","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_010.S.20160726",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"496","NEON.BET.D13.000637","NIWO","NIWO_005","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","F","NIWO_005.S.20160726",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"497","NEON.BET.D13.001106","NIWO","NIWO_006","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_006.N.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"498","NEON.BET.D13.000610","NIWO","NIWO_009","N",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_009.N.20160726",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"499","NEON.BET.D13.001066","NIWO","NIWO_008","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_008.N.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"500","NEON.BET.D13.000937","NIWO","NIWO_001","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_001.S.20160726",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"501","NEON.BET.D13.000656","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","M","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"502","NEON.BET.D13.000645","NIWO","NIWO_003","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_003.N.20160726",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"503","NEON.BET.D13.000636","NIWO","NIWO_005","E",2016-07-26,"species",NA,"Harpalus nigritarsis",2016,7,26,207,"Harpalus nigritarsis","HARNIG","M","NIWO_005.E.20160726",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"504","NEON.BET.D13.001047","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"505","NEON.BET.D13.000669","NIWO","NIWO_008","N",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","M","NIWO_008.N.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"506","NEON.BET.D13.000649","NIWO","NIWO_003","N",2016-07-26,"species",NA,"Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1","M","NIWO_003.N.20160726",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"507","NEON.BET.D13.000662","NIWO","NIWO_008","W",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_008.W.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"508","NEON.BET.D13.000650","NIWO","NIWO_003","E",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_003.E.20160726",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"509","NEON.BET.D13.001042","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"510","NEON.BET.D13.001068","NIWO","NIWO_008","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_008.N.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"511","NEON.BET.D13.000676","NIWO","NIWO_007","S",2016-07-26,"species",NA,"Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1","F","NIWO_007.S.20160726",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"512","NEON.BET.D13.001063","NIWO","NIWO_008","E",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_008.E.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"513","NEON.BET.D13.001067","NIWO","NIWO_008","N",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_008.N.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"514","NEON.BET.D13.001051","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","M","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"515","NEON.BET.D13.001035","NIWO","NIWO_005","E",2016-07-26,"species",NA,"Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1","F","NIWO_005.E.20160726",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols"
"516","NEON.BET.D13.000647","NIWO","NIWO_003","N",2016-07-26,"species",NA,"Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1","F","NIWO_003.N.20160726",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"517","NEON.BET.D13.000670","NIWO","NIWO_008","N",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_008.N.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"518","NEON.BET.D13.001052","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"519","NEON.BET.D13.000659","NIWO","NIWO_009","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","F","NIWO_009.S.20160726",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"520","NEON.BET.D13.000602","NIWO","NIWO_010","S",2016-07-26,"species",NA,"Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1","F","NIWO_010.S.20160726",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"521","NEON.BET.D13.001064","NIWO","NIWO_008","E",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_008.E.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"522","NEON.BET.D13.001044","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"523","NEON.BET.D13.000694","NIWO","NIWO_002","E",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","F","NIWO_002.E.20160726",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"524","NEON.BET.D13.000663","NIWO","NIWO_008","W",2016-07-26,"species",NA,"Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1","M","NIWO_008.W.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"525","NEON.BET.D13.001048","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"526","NEON.BET.D13.000667","NIWO","NIWO_008","S",2016-07-26,"species",NA,"Amara quenseli",2016,7,26,207,"Amara quenseli","AMAQUE1","F","NIWO_008.S.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"527","NEON.BET.D13.000607","NIWO","NIWO_010","W",2016-07-26,"species",NA,"Cymindis unicolor",2016,7,26,207,"Cymindis unicolor","CYMUNI1","F","NIWO_010.W.20160726",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"528","NEON.BET.D13.001054","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"529","NEON.BET.D13.001043","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","M","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"530","NEON.BET.D13.001055","NIWO","NIWO_006","W",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","M","NIWO_006.W.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"531","NEON.BET.D13.001033","NIWO","NIWO_003","S",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","F","NIWO_003.S.20160726",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols"
"532","NEON.BET.D13.000666","NIWO","NIWO_008","S",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_008.S.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"533","NEON.BET.D13.000653","NIWO","NIWO_006","N",2016-07-26,"species",NA,"Amara alpina",2016,7,26,207,"Amara alpina","AMAALP","F","NIWO_006.N.20160726",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"534","NEON.BET.D13.000693","NIWO","NIWO_002","N",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_002.N.20160726",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"535","NEON.BET.D13.001061","NIWO","NIWO_008","W",2016-07-26,"species",NA,"Carabus taedatus",2016,7,26,207,"Carabus taedatus","CARTAE2","M","NIWO_008.W.20160726",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"536","NEON.BET.D13.000600","NIWO","NIWO_010","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_010.S.20160726",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"537","NEON.BET.D13.000940","NIWO","NIWO_001","S",2016-07-26,"species",NA,"Calathus advena",2016,7,26,207,"Calathus advena","CALADV","M","NIWO_001.S.20160726",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"538","NEON.BET.D13.001082","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","M","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"539","NEON.BET.D13.001075","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"540","NEON.BET.D13.001072","NIWO","NIWO_006","N",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"541","NEON.BET.D13.000769","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"542","NEON.BET.D13.000751","NIWO","NIWO_002","E",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_002.E.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"543","NEON.BET.D13.001083","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","M","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"544","NEON.BET.D13.000735","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Amara quenseli",2016,8,9,221,"Amara quenseli","AMAQUE1","M","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"545","NEON.BET.D13.001080","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"546","NEON.BET.D13.001090","NIWO","NIWO_010","W",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_010.W.20160809",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"547","NEON.BET.D13.001086","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"548","NEON.BET.D13.000744","NIWO","NIWO_009","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_009.S.20160809",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"549","NEON.BET.D13.000742","NIWO","NIWO_009","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_009.S.20160809",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"550","NEON.BET.D13.000743","NIWO","NIWO_009","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_009.S.20160809",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols"
"551","NEON.BET.D13.000733","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Amara quenseli",2016,8,9,221,"Amara quenseli","AMAQUE1","M","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"552","NEON.BET.D13.001078","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"553","NEON.BET.D13.000657","NIWO","NIWO_006","E",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","F","NIWO_006.E.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"554","NEON.BET.D13.001079","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"555","NEON.BET.D13.001085","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"556","NEON.BET.D13.000734","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Amara quenseli",2016,8,9,221,"Amara quenseli","AMAQUE1","F","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"557","NEON.BET.D13.000770","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"558","NEON.BET.D13.000699","NIWO","NIWO_010","S",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","M","NIWO_010.S.20160809",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"559","NEON.BET.D13.000658","NIWO","NIWO_006","E",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","F","NIWO_006.E.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"560","NEON.BET.D13.000705","NIWO","NIWO_010","W",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_010.W.20160809",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"561","NEON.BET.D13.001074","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"562","NEON.BET.D13.000727","NIWO","NIWO_004","N",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_004.N.20160809",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols"
"563","NEON.BET.D13.000696","NIWO","NIWO_006","S",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","M","NIWO_006.S.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"564","NEON.BET.D13.000772","NIWO","NIWO_002","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_002.S.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"565","NEON.BET.D13.000752","NIWO","NIWO_002","E",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_002.E.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"566","NEON.BET.D13.001081","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","M","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"567","NEON.BET.D13.000729","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","M","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"568","NEON.BET.D13.001087","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"569","NEON.BET.D13.001088","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"570","NEON.BET.D13.000748","NIWO","NIWO_002","N",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_002.N.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"571","NEON.BET.D13.001091","NIWO","NIWO_010","W",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_010.W.20160809",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"572","NEON.BET.D13.000732","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Amara quenseli",2016,8,9,221,"Amara quenseli","AMAQUE1","F","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"573","NEON.BET.D13.000730","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","F","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"574","NEON.BET.D13.001071","NIWO","NIWO_006","N",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"575","NEON.BET.D13.000747","NIWO","NIWO_002","N",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_002.N.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"576","NEON.BET.D13.001084","NIWO","NIWO_007","S",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_007.S.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"577","NEON.BET.D13.000720","NIWO","NIWO_001","S",2016-08-09,"species",NA,"Cymindis unicolor",2016,8,9,221,"Cymindis unicolor","CYMUNI1","M","NIWO_001.S.20160809",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols"
"578","NEON.BET.D13.001076","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Amara alpina",2016,8,9,221,"Amara alpina","AMAALP","M","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
"579","NEON.BET.D13.000749","NIWO","NIWO_002","N",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","M","NIWO_002.N.20160809",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols"
"580","NEON.BET.D13.000731","NIWO","NIWO_008","W",2016-08-09,"species",NA,"Amara quenseli",2016,8,9,221,"Amara quenseli","AMAQUE1","M","NIWO_008.W.20160809",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols"
"581","NEON.BET.D13.001092","NIWO","NIWO_010","W",2016-08-09,"species",NA,"Calathus advena",2016,8,9,221,"Calathus advena","CALADV","F","NIWO_010.W.20160809",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols"
"582","NEON.BET.D13.000766","NIWO","NIWO_007","E",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","M","NIWO_007.E.20160809",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols"
"583","NEON.BET.D13.001073","NIWO","NIWO_006","W",2016-08-09,"species",NA,"Carabus taedatus",2016,8,9,221,"Carabus taedatus","CARTAE2","F","NIWO_006.W.20160809",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols"
